"","ID","date","postcode","property_type","whether_old_or_new","freehold_or_leasehold","address1","address2","address3","town","local_aut","county","postcode_short","current_energy_rating","total_floor_area","number_habitable_rooms","co2_emissions_current","co2_emissions_potential","energy_consumption_current","energy_consumption_potential","windows_energy_eff","tenure","latitude","longitude","population","altitude","london_zone","nearest_station","water_company","average_income","district","type_of_closest_station","num_tube_lines","num_rail_lines","num_light_rail_lines","distance_to_station","asking_price","predict","profitMargin","buy","profit","actualProfit"
"1230",12805,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW19","D",75.8,5,4.6,3.8,361,300,"Poor","owner-occupied",51.424917,-0.187063,58,14,3,"haydons road","Thames Water",64700,"Merton","rail",0,1,0,0.3113214,678000,628012.781806424,-0.0737274604625008,0,-0.0737274604625008,0
"1231",12375,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E10","D",63,4,2.6,1.5,239,136,"Poor","owner-occupied",51.567075,-0.001299,76,16,3,"leyton midland road","Thames Water",52700,"Waltham Forest","light_rail",0,0,1,0.5443464,401000,371380.807057372,-0.0738633240464534,0,-0.0738633240464534,0
"1232",10002,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG1","D",89,5,3.3,1.4,194,81,"Average","rental (private)",51.552697,0.089941,136,10,4,"seven kings","Essex & Suffolk Water",50400,"Redbridge","rail",0,1,0,1.1937094,431000,398988.23440608,-0.0742732380369375,0,-0.0742732380369375,0
"1233",9593,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA2","C",44.89,2,1.6,1.4,218,184,"Good","rental (private)",51.568888,-0.356763,40,58,5,"south harrow","Affinity Water",54500,"Harrow","tube",1,0,0,0.3622762,244000,225858.648235459,-0.0743498023136929,0,-0.0743498023136929,0
"1234",10009,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SM3","D",91,6,3.8,1.3,237,80,"Average","owner-occupied",51.387555,-0.210016,62,33,4,"st helier","SES Water",55000,"Sutton","rail",0,1,0,0.801606,496000,459038.715398528,-0.0745187189545815,0,-0.0745187189545815,0
"1235",2842,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"DA15","D",52,3,2.1,0.3,232,27,"Average","owner-occupied",51.448212,0.109906,72,33,5,"sidcup","Thames Water",51000,"Bexley","rail",0,1,0,1.1750674,314000,290565.371673956,-0.0746325742867653,0,-0.0746325742867653,0
"1236",3824,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E11","D",65.78,4,3.9,3.2,351,292,"Average","rental (private)",51.578837,0.02026,39,32,4,"snaresbrook","Thames Water",55000,"Redbridge","tube",1,0,0,0.4977414,356000,329366.9027918,-0.0748120708095516,0,-0.0748120708095516,0
"1237",7489,NA,NA,"T","N","F",NA,NA,NA,"RAYNES PARK",NA,NA,"SW20","E",98,5,6.6,2.4,402,145,"Average","owner-occupied",51.401196,-0.228288,74,18,4,"motspur park","Thames Water",67300,"Merton","rail",0,1,0,0.7046676,662000,612418.337385052,-0.0748967713216742,0,-0.0748967713216742,0
"1238",487,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM13","C",57,3,1.9,0.7,195,68,"Average","owner-occupied",51.526485,0.189973,145,8,6,"rainham","Essex & Suffolk Water",44000,"Havering","rail",0,2,0,0.8985444,328000,303429.039387305,-0.0749114652826068,0,-0.0749114652826068,0
"1239",10012,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE9","D",66,4,3.3,0.9,282,77,"Good","owner-occupied",51.428941,0.045966,69,62,4,"elmstead woods","Thames Water",45800,"Greenwich","rail",0,1,0,1.0010754,329000,304186.32940838,-0.0754214911599405,0,-0.0754214911599405,0
"1240",7419,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM12","D",76,4,3.5,1.1,260,78,"Good","owner-occupied",51.551414,0.2063,99,15,6,"elm park","Essex & Suffolk Water",52100,"Havering","tube",1,0,0,0.6164288,415000,383696.508843725,-0.0754300991717464,0,-0.0754300991717464,0
"1241",2017,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR6","D",75,4,3.2,1.3,242,95,"Average","owner-occupied",51.362825,0.085753,58,84,6,"orpington","Thames Water",61600,"Bromley","rail",0,1,0,1.1700962,463000,427900.193652651,-0.0758095169489176,0,-0.0758095169489176,0
"1242",14186,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"UB5","E",91,5,6,3.5,391,228,"Average","owner-occupied",51.544289,-0.373938,86,39,5,"northolt","Affinity Water",53500,"Ealing","tube",1,0,0,0.490906,512000,473157.7475517,-0.0758637743130866,0,-0.0758637743130866,0
"1243",9181,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"HA4","C",153,7,4.3,2.9,158,107,"Good","owner-occupied",51.575697,-0.389457,79,44,5,"eastcote","Affinity Water",64600,"Hillingdon","tube",2,0,0,0.494013,903000,834427.867085041,-0.0759381316887702,0,-0.0759381316887702,0
"1244",12962,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR7","D",86,5,3.5,1.9,231,120,"Average","owner-occupied",51.422594,0.070436,73,74,4,"new eltham","Thames Water",55000,"Bromley","rail",0,1,0,1.5559856,489000,451786.165863594,-0.0761019102993996,0,-0.0761019102993996,0
"1245",7683,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR2","D",173,7,6.1,3.2,201,105,"Average","owner-occupied",51.399658,0.011823,117,45,5,"bromley south","Thames Water",63100,"Bromley","rail",0,1,0,0.3771898,924000,853476.183602725,-0.0763244766204273,0,-0.0763244766204273,0
"1246",4072,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW17","E",60.57,2,4.2,3.4,356,287,"Average","owner-occupied",51.438097,-0.148312,239,36,3,"balham","Thames Water",61600,"Wandsworth","tube",1,1,0,0.5990296,489000,451550.941610037,-0.0765829414927662,0,-0.0765829414927662,0
"1247",13994,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E14","B",75.25,3,2.3,2.2,173,165,"Good","rental (private)",51.492801,-0.026056,72,3,2,"mudchute","Thames Water",68800,"Tower Hamlets","light_rail",0,0,1,0.6661408,562000,518950.618820683,-0.0766003223831272,0,-0.0766003223831272,0
"1248",10086,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE20","E",144,8,7,2.8,278,109,"Poor","rental (private)",51.41989,-0.049781,102,37,4,"penge east","Thames Water",55200,"Bromley","rail",0,1,0,0.2156258,809000,746960.518566611,-0.076686627235339,0,-0.076686627235339,0
"1249",9198,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SM2","C",34,2,1.6,1.5,259,248,"Good","owner-occupied",51.351987,-0.196409,40,77,5,"belmont","SES Water",48800,"Sutton","rail",0,1,0,0.5642312,188000,173574.769692109,-0.0767299484462295,0,-0.0767299484462295,0
"1250",5763,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"EN1","E",77,3,6,0.9,459,61,"Average","owner-occupied",51.648501,-0.062939,109,24,5,"southbury","Thames Water",51700,"Enfield","light_rail",0,0,1,0.6791902,441000,407084.135083897,-0.0769067231657658,0,-0.0769067231657658,0
"1251",10155,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N22","D",88,4,3.1,2.6,202,169,"Good","owner-occupied",51.592337,-0.098303,169,21,3,"turnpike lane","Thames Water",47000,"Haringey","tube",1,0,0,0.323128,492000,454036.969683495,-0.0771606307246029,0,-0.0771606307246029,0
"1252",14325,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR0","D",66,4,3.5,0.6,273,45,"Average","rental (private)",51.391892,-0.096051,59,51,4,"selhurst","Thames Water",45400,"Croydon","rail",0,1,0,0.4374656,327000,301708.161057483,-0.0773450732187055,0,-0.0773450732187055,0
"1253",3577,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM10","D",64,4,3.2,0.5,289,43,"Good","owner-occupied",51.531507,0.162574,91,3,5,"dagenham dock","Essex & Suffolk Water",42300,"Barking and Dagenham","rail",0,1,0,1.1893596,275000,253635.718024875,-0.0776882980913635,0,-0.0776882980913635,0
"1254",4261,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E8","C",52.93,2,1.6,1.4,183,155,"Average","rental (private)",51.541661,-0.070537,15,20,2,"haggerston","Thames Water",53300,"Hackney","light_rail",0,0,1,0.3597906,471000,434264.493987667,-0.0779947049094121,0,-0.0779947049094121,0
"1255",8006,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E17","D",47.33,3,2.3,1.9,249,213,"Good","owner-occupied",51.580083,-0.02766,145,16,3,"walthamstow queens road","Thames Water",50900,"Waltham Forest","light_rail",0,0,1,0.2901938,343000,316244.34633272,-0.0780048211874038,0,-0.0780048211874038,0
"1256",6172,NA,NA,"T","N","F",NA,NA,NA,"WALTHAMSTOW",NA,NA,"E17","C",68,3,2.5,0.7,188,48,"Average","owner-occupied",51.576423,-0.031903,153,10,3,"st james street","Thames Water",48100,"Waltham Forest","light_rail",0,0,1,0.562367,525000,483942.00420058,-0.0782057062846091,0,-0.0782057062846091,0
"1257",7261,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"CR3","D",144.5,7,4.9,3.8,259,203,"Average","owner-occupied",51.296437,-0.108476,66,175,6,"whyteleafe south","SES Water",53700,"Croydon","rail",0,1,0,1.9275828,563000,518592.86133849,-0.0788759123650262,0,-0.0788759123650262,0
"1258",14276,NA,NA,"F","N","L",NA,NA,NA,"FOREST HILL",NA,NA,"SE23","C",62.67,3,2,1.4,190,131,"Good","rental (private)",51.443229,-0.048355,8,37,3,"forest hill","Thames Water",58000,"Lewisham","light_rail",0,1,1,0.447408,374000,344395.447229408,-0.0791565582101382,0,-0.0791565582101382,0
"1259",10403,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW11","G",114,5,11,4.3,522,205,"Very Poor","owner-occupied",51.453323,-0.162693,145,18,3,"wandsworth common","Thames Water",74000,"Wandsworth","rail",0,1,0,0.5412394,1111000,1022066.86224439,-0.0800478287629236,0,-0.0800478287629236,0
"1260",3551,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW1","C",100,3,2.6,2.2,150,125,"Average","owner-occupied",51.539067,-0.148399,67,36,2,"camden town","Thames Water",54500,"Camden","tube",1,0,0,0.4312516,1064000,978249.406323436,-0.0805926632298533,0,-0.0805926632298533,0
"1261",4023,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"BR6","E",74,4,5.7,2.7,435,201,"Average","owner-occupied",51.360974,0.081101,73,96,6,"orpington","Thames Water",50500,"Bromley","rail",0,1,0,1.391936,503000,462191.87161748,-0.0811294798857262,0,-0.0811294798857262,0
"1262",1059,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW19","C",148,7,4.1,2.7,158,103,"Average","owner-occupied",51.409282,-0.203023,100,19,3,"merton park","Thames Water",72900,"Merton","light_rail",0,0,1,0.4517578,1128000,1035871.58515006,-0.0816741266400191,0,-0.0816741266400191,0
"1263",9512,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW1V","C",61,3,1.9,1.1,183,103,"Very Poor","owner-occupied",51.490259,-0.142339,113,12,1,"pimlico","Thames Water",61900,"Westminster","tube",1,0,0,0.4592146,807000,741080.209418496,-0.0816849945247878,0,-0.0816849945247878,0
"1264",8131,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM7","D",72,3,3.6,1.1,284,82,"Average","owner-occupied",51.563134,0.177161,111,12,6,"romford","Essex & Suffolk Water",43700,"Havering","light_rail",0,1,1,1.3509236,325000,298447.2396054,-0.0817008012141527,0,-0.0817008012141527,0
"1265",7838,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E12","D",119,7,4.1,1.5,194,72,"Average","owner-occupied",51.548463,0.055766,91,10,3,"woodgrange park","Thames Water",41600,"Redbridge","light_rail",0,0,1,0.5692024,507000,465547.269180409,-0.0817608102950503,0,-0.0817608102950503,0
"1266",11906,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"KT3","D",63,3,3.6,3.5,297,286,"Good","owner-occupied",51.401861,-0.257045,59,18,4,"new malden","Thames Water",64300,"Kingston upon Thames","rail",0,1,0,0.2597452,390000,358028.231971337,-0.0819788923811884,0,-0.0819788923811884,0
"1267",9425,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW17","D",112,6,4.7,2.4,217,113,"Average","owner-occupied",51.434939,-0.156741,60,31,3,"tooting bec","Thames Water",61600,"Wandsworth","tube",1,0,0,0.1976052,793000,727411.34865185,-0.0827095225071248,0,-0.0827095225071248,0
"1268",6206,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E14","C",65,3,2.1,2.1,193,195,"Good","rental (private)",51.500302,-0.027173,104,5,2,"heron quays","Thames Water",85200,"Tower Hamlets","light_rail",0,0,1,0.556153,565000,518253.231530245,-0.0827376433093012,0,-0.0827376433093012,0
"1269",3751,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"KT4","E",139,6,8.4,2.5,341,99,"Average","owner-occupied",51.375525,-0.237393,97,35,4,"worcester park","SES Water",55400,"Sutton","rail",0,1,0,0.6512272,723000,662890.500819319,-0.0831390030161562,0,-0.0831390030161562,0
"1270",6272,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E17","D",59.5,3,3,2.3,261,204,"Good","rental (private)",51.588718,-0.019751,65,33,3,"walthamstow central","Thames Water",50500,"Waltham Forest","tube",1,0,1,0.416338,386000,353791.968475888,-0.0834404961764549,0,-0.0834404961764549,0
"1271",3535,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW2","D",129,5,5.5,1.9,244,83,"Poor","owner-occupied",51.454964,-0.114266,71,25,2,"herne hill","Thames Water",61900,"Lambeth","rail",0,1,0,0.8146554,1046000,958717.426955306,-0.0834441424901474,0,-0.0834441424901474,0
"1272",6719,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW6","D",54,3,2.9,1.3,285,124,"Poor","owner-occupied",51.540559,-0.197425,136,39,2,"kilburn high road","Thames Water",51900,"Brent","light_rail",0,0,1,0.4362228,489000,448084.049972873,-0.0836726994419767,0,-0.0836726994419767,0
"1273",9214,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N19","D",82,5,3.2,2,220,138,"Average","owner-occupied",51.568499,-0.125519,33,45,2,"upper holloway","Thames Water",51600,"Camden","light_rail",0,0,1,0.3703544,593000,543365.986295512,-0.0836998544763707,0,-0.0836998544763707,0
"1274",959,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM8","D",61,4,3.4,0.8,318,71,"Average","owner-occupied",51.551305,0.119909,148,10,5,"becontree","Essex & Suffolk Water",42300,"Barking and Dagenham","tube",1,0,0,1.0203388,294000,269329.062672686,-0.0839147528139918,0,-0.0839147528139918,0
"1275",5263,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N6","C",92,4,2.1,1.9,126,120,"Good","owner-occupied",51.571979,-0.140987,70,104,2,"archway","Thames Water",71300,"Camden","tube",1,0,0,0.5325398,967000,885400.835857393,-0.0843838305507833,0,-0.0843838305507833,0
"1276",3734,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"W7","D",92,5,4.5,1.3,278,76,"Good","owner-occupied",51.50851,-0.336853,54,25,4,"hanwell","Thames Water",54100,"Ealing","rail",0,1,0,0.5045768,625000,572252.505753086,-0.0843959907950625,0,-0.0843959907950625,0
"1277",6772,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"TW10","D",85.42,5,3.2,2.5,218,168,"Average","owner-occupied",51.43146,-0.314535,88,9,6,"teddington","Thames Water",56200,"Richmond upon Thames","rail",0,1,0,1.3117754,627000,573877.860069375,-0.0847243061094501,0,-0.0847243061094501,0
"1278",14204,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW15","E",90,4,5.7,3.6,360,220,"Average","owner-occupied",51.459775,-0.237978,55,26,3,"barnes","Thames Water",52500,"Kingston upon Thames","rail",0,1,0,0.8028488,655000,599286.356830841,-0.0850589972048227,0,-0.0850589972048227,0
"1279",4411,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW16","C",40,2,2.7,2.2,378,316,"Average","owner-occupied",51.433503,-0.117293,66,68,3,"streatham hill","Thames Water",53400,"Croydon","rail",0,1,0,0.6574412,301000,275391.838895155,-0.0850769471921757,0,-0.0850769471921757,0
"1280",10170,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N20","D",46.67,3,3.3,2.6,424,336,"Average","rental (private)",51.633235,-0.170764,89,98,4,"totteridge and whetstone","Affinity Water",58400,"Barnet","tube",1,0,0,0.456729,325000,297342.249285301,-0.0851007714298419,0,-0.0851007714298419,0
"1281",15259,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W4","C",64,3,1.3,1.3,118,118,"Good","owner-occupied",51.483695,-0.252999,28,8,3,"chiswick","Thames Water",60700,"Hounslow","rail",0,1,0,0.6984536,448000,409793.045836894,-0.0852833798283612,0,-0.0852833798283612,0
"1282",4414,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW18","C",97.61,6,3.7,3.4,226,209,"Poor","owner-occupied",51.442658,-0.193972,53,11,3,"earlsfield","Thames Water",76700,"Wandsworth","rail",0,1,0,0.3660046,783000,716160.544247958,-0.0853632895939235,0,-0.0853632895939235,0
"1283",13415,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"UB5","C",80,4,2.5,1.6,182,117,"Average","owner-occupied",51.554997,-0.378345,41,44,5,"northolt","Affinity Water",45700,"Ealing","tube",1,0,0,0.7655648,288000,263384.83823883,-0.0854693116707286,0,-0.0854693116707286,0
"1284",11051,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E16","C",75,4,2.4,0.9,184,66,"Average","owner-occupied",51.514146,0.026895,125,2,3,"custom house","Thames Water",41200,"Newham","light_rail",0,0,1,0.320021,379000,346417.255764167,-0.0859703014138078,0,-0.0859703014138078,0
"1285",13911,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW1","C",36,2,1.6,0.9,251,137,"Very Poor","owner-occupied",51.539583,-0.138976,54,29,2,"camden town","Thames Water",48500,"Camden","tube",1,0,0,0.3622762,383000,349862.94066464,-0.0865197371680409,0,-0.0865197371680409,0
"1286",1145,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT9","C",77,5,2.5,0.7,184,47,"Average","owner-occupied",51.372102,-0.304676,51,38,6,"chessington north","Thames Water",57500,"Kingston upon Thames","rail",0,1,0,0.7189598,429000,391880.212037984,-0.086526312265772,0,-0.086526312265772,0
"1287",6981,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW11","D",160.28,9,8.5,7,269,221,"Poor","owner-occupied",51.458792,-0.167861,117,17,2,"clapham junction","Thames Water",74000,"Wandsworth","light_rail",0,1,1,0.5791448,1621000,1479188.32328372,-0.0874840695350267,0,-0.0874840695350267,0
"1288",9588,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"BR1","D",204,7,8.3,4.4,231,122,"Average","owner-occupied",51.407224,0.049497,29,89,5,"chislehurst","Thames Water",72000,"Bromley","rail",0,1,0,0.866853,1256000,1144905.64278952,-0.0884509213459241,0,-0.0884509213459241,0
"1289",13931,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA3","C",42.74,2,1.7,1.3,236,187,"Very Poor","owner-occupied",51.594336,-0.330761,46,54,5,"harrow and wealdstone","Affinity Water",50600,"Brent","tube",2,1,1,0.260988,230000,209593.487636165,-0.0887239667992836,0,-0.0887239667992836,0
"1290",2756,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM12","C",56.3,3,2.7,2.3,282,241,"Average","owner-occupied",51.553016,0.205643,71,16,6,"elm park","Essex & Suffolk Water",52100,"Havering","tube",1,0,0,0.643149,356000,324232.092961964,-0.0892356939270665,0,-0.0892356939270665,0
"1291",6349,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"BR6","C",128,6,3.8,2.1,169,92,"Average","owner-occupied",51.369048,0.122815,25,92,6,"chelsfield","Thames Water",55700,"Bromley","rail",0,1,0,1.609426,714000,650278.512183918,-0.0892457812550174,0,-0.0892457812550174,0
"1292",14573,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW13","E",153,6,7.6,3.2,279,116,"Poor","owner-occupied",51.473787,-0.238662,89,8,3,"barnes","Thames Water",65600,"Richmond upon Thames","rail",0,1,0,0.5362682,1645000,1498103.20631611,-0.0892989627257689,0,-0.0892989627257689,0
"1293",6489,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA14","B",66.02,3,1.2,1.1,97,85,"Good","owner-occupied",51.424772,0.09611,233,72,5,"sidcup","Thames Water",48100,"Bexley","rail",0,1,0,0.9780836,254000,231078.811289542,-0.0902409004348757,0,-0.0902409004348757,0
"1294",2828,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W12","D",50,2,2.1,1.3,235,152,"Average","owner-occupied",51.503284,-0.232689,73,8,2,"goldhawk road","Thames Water",51100,"Hammersmith and Fulham","tube",2,0,0,0.304486,392000,356506.333213128,-0.0905450683338566,0,-0.0905450683338566,0
"1295",13085,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"HA0","D",73,4,3.1,0.7,243,53,"Average","rental (private)",51.536129,-0.309374,71,29,4,"perivale","Affinity Water",52900,"Brent","tube",1,0,0,0.8562892,518000,470971.803290271,-0.0907880245361568,0,-0.0907880245361568,0
"1296",4090,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR1","D",87.04,4,3.5,2.8,209,166,"Average","owner-occupied",51.416105,0.013955,96,62,4,"sundridge park","Thames Water",56100,"Bromley","rail",0,1,0,0.3628976,522000,474596.029268551,-0.0908122044663773,0,-0.0908122044663773,0
"1297",7146,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA7","C",89,5,3.1,1.5,198,94,"Average","owner-occupied",51.471888,0.147687,86,51,6,"barnehurst","Thames Water",53500,"Bexley","rail",0,1,0,0.845104,434000,394395.345370065,-0.0912549645851035,0,-0.0912549645851035,0
"1298",4381,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"EN5","D",74,5,3.5,0.8,271,60,"Average","rental (private)",51.64437,-0.207634,85,86,5,"high barnet","Affinity Water",50100,"Barnet","tube",1,0,0,1.0103964,468000,425203.434409608,-0.091445652970922,0,-0.091445652970922,0
"1299",15073,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SM6","E",103,5,5.4,1.4,302,78,"Average","owner-occupied",51.36592,-0.140781,30,45,5,"wallington","SES Water",57200,"Sutton","rail",0,1,0,0.6512272,557000,505957.88774654,-0.0916375444406823,0,-0.0916375444406823,0
"1300",5459,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"CR2","D",85,4,3.6,1.4,243,93,"Average","owner-occupied",51.345767,-0.051694,85,123,3,"gravel hill","SES Water",54400,"Croydon","light_rail",0,0,1,1.0420878,455000,413184.853208463,-0.0919014215198617,0,-0.0919014215198617,0
"1301",11859,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N5","D",58,5,2.7,2.5,267,240,"Good","owner-occupied",51.559911,-0.099469,151,31,2,"arsenal","Thames Water",65100,"Islington","tube",1,0,0,0.3144284,547000,496725.108761175,-0.0919102216431895,0,-0.0919102216431895,0
"1302",7755,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG11","D",114,5,4.1,2.4,205,119,"Good","owner-occupied",51.541932,0.102557,47,5,4,"upney","Essex & Suffolk Water",46700,"Barking and Dagenham","tube",1,0,0,0.2448316,504000,457455.50868012,-0.0923501811902373,0,-0.0923501811902373,0
"1303",9089,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"EC1V","C",86,3,2.5,1.4,165,95,"Average","owner-occupied",51.526196,-0.099878,22,27,1,"barbican","Thames Water",48900,"Islington","tube",3,0,0,0.379054,761000,690361.604973494,-0.0928231209283915,0,-0.0928231209283915,0
"1304",11699,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE6","D",87,4,3.6,1.6,236,104,"Average","owner-occupied",51.438879,-0.021706,157,20,3,"bellingham","Thames Water",54200,"Lewisham","rail",0,1,0,0.658684,551000,499482.03850848,-0.0934990226706353,0,-0.0934990226706353,0
"1305",13820,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"UB4","D",96,5,4.3,1.6,252,94,"Average","owner-occupied",51.529103,-0.427502,126,35,5,"hayes and harlington","Affinity Water",51300,"Hillingdon","rail",0,1,0,2.1195954,499000,452015.086003482,-0.0941581442815996,0,-0.0941581442815996,0
"1306",5525,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE3","C",59,3,1.3,1.3,127,127,"Average","owner-occupied",51.480763,0.015534,20,41,3,"westcombe park","Thames Water",59100,"Greenwich","rail",0,1,0,0.537511,340000,307893.928827934,-0.0944296210943108,0,-0.0944296210943108,0
"1307",12944,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM3","D",65,5,3.6,1.1,285,81,"Average","owner-occupied",51.59875,0.236723,94,31,6,"harold wood","Essex & Suffolk Water",49400,"Havering","rail",0,1,0,0.4766138,356000,322300.000351198,-0.0946629203618046,0,-0.0946629203618046,0
"1308",10890,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SM4","C",67,4,2.1,0.8,182,63,"Average","owner-occupied",51.387186,-0.18831,110,46,4,"st helier","SES Water",46900,"Merton","rail",0,1,0,0.7357376,362000,327379.227118187,-0.0956374941486537,0,-0.0956374941486537,0
"1309",11228,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SM6","E",70,3,6.8,3.7,556,297,"Average","owner-occupied",51.350154,-0.148643,70,89,5,"wallington","SES Water",53000,"Sutton","rail",0,1,0,0.820248,280000,253195.562852103,-0.0957301326710608,0,-0.0957301326710608,0
